"","playerId","investment","returns","roundNum","gameNum.f","condition.f","LPFS_score","investorState.f","inv_pct","ret_pct_0","RS_score","next_investment","full_ctrst","postTrState","investorState","Joint_State","Next_Joint_State"
"138","472H2sA4L7eLRX33z",11,16,3,"post","Control",2.08333333333333,"neutral",0.55,0.484848484848485,9.22222222222222,6,"1","3","2","2-3","2-3"
"139","472H2sA4L7eLRX33z",6,9,4,"post","Control",2.08333333333333,"neutral",0.3,0.5,9.22222222222222,9,"1","3","2","2-3","2-3"
"140","472H2sA4L7eLRX33z",9,14,5,"post","Control",2.08333333333333,"neutral",0.45,0.518518518518518,9.22222222222222,19,"1","3","2","2-3","3-3"
"141","472H2sA4L7eLRX33z",19,28,6,"post","Control",2.08333333333333,"happy",0.95,0.491228070175439,9.22222222222222,19,"1","3","3","3-3","3-3"
"142","472H2sA4L7eLRX33z",19,37,7,"post","Control",2.08333333333333,"happy",0.95,0.649122807017544,9.22222222222222,19,"1","3","3","3-3","3-3"
"143","472H2sA4L7eLRX33z",19,25,8,"post","Control",2.08333333333333,"happy",0.95,0.43859649122807,9.22222222222222,20,"1","3","3","3-3","3-3"
"144","472H2sA4L7eLRX33z",20,29,9,"post","Control",2.08333333333333,"happy",1,0.483333333333333,9.22222222222222,19,"1","3","3","3-3","3-3"
"145","472H2sA4L7eLRX33z",19,31,10,"post","Control",2.08333333333333,"happy",0.95,0.543859649122807,9.22222222222222,16,"1","3","3","3-3","3-3"
"146","472H2sA4L7eLRX33z",16,26,11,"post","Control",2.08333333333333,"happy",0.8,0.541666666666667,9.22222222222222,19,"1","3","3","3-3","3-3"
"147","472H2sA4L7eLRX33z",19,34,12,"post","Control",2.08333333333333,"happy",0.95,0.596491228070175,9.22222222222222,2,"1","3","3","3-3","3-3"
"148","472H2sA4L7eLRX33z",2,3,13,"post","Control",2.08333333333333,"happy",0.1,0.5,9.22222222222222,18,"1","3","3","3-3","3-3"
"149","472H2sA4L7eLRX33z",18,22,14,"post","Control",2.08333333333333,"happy",0.9,0.407407407407407,9.22222222222222,16,"1","3","3","3-3","3-3"
"150","472H2sA4L7eLRX33z",16,20,15,"post","Control",2.08333333333333,"happy",0.8,0.416666666666667,9.22222222222222,0,"1","3","3","3-3",NA
"151","4TLhoa3TtzzjXC8aj",9,14,1,"pre","Manipulation",1.25,"neutral",0.45,0.518518518518518,3.22222222222222,10,"0","3","2","2-3","2-3"
"152","4TLhoa3TtzzjXC8aj",10,15,2,"pre","Manipulation",1.25,"neutral",0.5,0.5,3.22222222222222,13,"0","3","2","2-3","2-3"
"153","4TLhoa3TtzzjXC8aj",13,15,3,"pre","Manipulation",1.25,"neutral",0.65,0.384615384615385,3.22222222222222,12,"0","3","2","2-3","2-5"
"154","4TLhoa3TtzzjXC8aj",12,22,4,"pre","Manipulation",1.25,"neutral",0.6,0.611111111111111,3.22222222222222,7,"0","5","2","2-5","2-5"
"155","4TLhoa3TtzzjXC8aj",7,13,5,"pre","Manipulation",1.25,"neutral",0.35,0.619047619047619,3.22222222222222,6,"0","5","2","2-5","2-4"
"156","4TLhoa3TtzzjXC8aj",6,3,6,"pre","Manipulation",1.25,"neutral",0.3,0.166666666666667,3.22222222222222,10,"0","4","2","2-4","2-3"
"157","4TLhoa3TtzzjXC8aj",10,18,7,"pre","Manipulation",1.25,"neutral",0.5,0.6,3.22222222222222,11,"0","3","2","2-3","2-3"
"158","4TLhoa3TtzzjXC8aj",11,18,8,"pre","Manipulation",1.25,"neutral",0.55,0.545454545454545,3.22222222222222,5,"0","3","2","2-3","2-3"
"159","4TLhoa3TtzzjXC8aj",5,7,9,"pre","Manipulation",1.25,"neutral",0.25,0.466666666666667,3.22222222222222,10,"0","3","2","2-3","2-1"
"160","4TLhoa3TtzzjXC8aj",10,4,10,"pre","Manipulation",1.25,"neutral",0.5,0.133333333333333,3.22222222222222,12,"0","1","2","2-1","2-3"
"161","4TLhoa3TtzzjXC8aj",12,18,11,"pre","Manipulation",1.25,"neutral",0.6,0.5,3.22222222222222,2,"0","3","2","2-3","2-1"
